,Date,Date,Date,Calories/100g
420005101.0,151,2018-04-29,2021-04-25,409070.0
420008102.0,141,2018-04-29,2021-04-25,426858.0
420011101.0,56,2018-04-29,2019-05-19,131090.0
420011104.0,100,2019-05-26,2021-04-25,349516.0
420016101.0,120,2018-04-29,2021-04-25,226713.0
420019101.0,127,2018-04-29,2021-04-25,132986.0
420033101.0,2,2018-04-29,2018-05-13,1369.0
421021102.0,112,2018-05-27,2021-04-25,100112.0
421022101.0,10,2018-04-29,2018-12-02,8866.0
422011101.0,124,2018-04-29,2021-04-25,214273.0
422014101.0,138,2018-04-29,2021-04-25,143223.0
422015104.0,100,2018-04-29,2021-04-11,152586.0
425014101.0,53,2018-04-29,2019-12-22,133454.0
426013101.0,77,2018-05-06,2021-04-25,88492.0
426018102.0,90,2018-04-29,2021-03-28,63450.0
426020105.0,44,2018-07-01,2021-04-18,44823.0
426022101.0,19,2018-07-01,2019-07-07,17386.0
426023103.0,131,2018-04-29,2021-04-25,102559.0
426042101.0,117,2018-04-29,2021-04-25,220008.0
426072101.0,83,2018-04-29,2021-03-21,128713.0
426079101.0,156,2018-04-29,2021-04-25,209786.0
426083101.0,156,2018-04-29,2021-04-25,236133.0
426091101.0,128,2018-04-29,2021-04-25,116972.0
426095102.0,38,2018-04-29,2021-04-25,52548.0
426102101.0,126,2018-05-06,2021-04-25,168175.0
426107102.0,149,2018-04-29,2021-04-18,246315.0
426109102.0,137,2018-04-29,2021-04-18,126314.0
426110101.0,96,2018-04-29,2021-04-18,110301.0
426116101.0,141,2018-04-29,2021-04-25,194171.0
426117101.0,23,2018-04-29,2018-12-02,29953.0
426121102.0,88,2018-04-29,2021-04-25,285267.0
426124101.0,50,2018-04-29,2021-02-28,43495.0
426138101.0,141,2018-04-29,2021-04-18,216523.0
426145108.0,141,2018-04-29,2021-04-25,131863.0
426146102.0,81,2018-04-29,2021-04-18,57222.0
426166101.0,146,2018-04-29,2021-04-25,180655.0
426172101.0,146,2018-04-29,2021-04-25,269056.0
426177101.0,121,2018-05-27,2020-12-06,139966.0
426181101.0,143,2018-05-06,2021-04-25,141725.0
426182101.0,116,2018-04-29,2021-03-28,160154.0
426187101.0,155,2018-04-29,2021-04-25,180893.0
426190101.0,149,2018-04-29,2021-04-25,206443.0
426191101.0,68,2018-04-29,2020-12-06,49413.0
426193101.0,156,2018-04-29,2021-04-25,544945.0
426200101.0,110,2018-04-29,2021-04-18,209167.0
426204101.0,113,2018-04-29,2021-04-25,232734.0
426206101.0,67,2018-04-29,2020-02-09,99601.0
426211101.0,138,2018-04-29,2021-04-25,267988.0
428013101.0,97,2018-05-13,2021-04-25,94892.0
428016101.0,2,2018-07-29,2018-08-12,2426.0
428017102.0,94,2018-04-29,2020-12-06,227158.0
428021101.0,13,2018-04-29,2018-08-05,24416.0
428022101.0,112,2018-04-29,2021-04-18,154043.0
429005101.0,76,2018-05-27,2021-04-25,61977.0
429014101.0,120,2018-04-29,2021-04-25,129262.0
429021101.0,96,2018-05-13,2021-04-25,29595.0
430001101.0,46,2018-05-27,2021-04-18,33541.0
430004101.0,106,2018-04-29,2020-11-01,122327.0
430020101.0,145,2018-04-29,2021-04-25,495075.0
437011110.0,123,2018-04-29,2021-04-18,197557.0
437018101.0,6,2018-05-06,2018-08-12,7748.0
437036101.0,108,2018-05-06,2021-04-18,136846.0
437040101.0,117,2018-05-06,2021-04-18,144959.0
437043101.0,154,2018-04-29,2021-04-25,473344.0
437054101.0,139,2018-05-06,2021-04-25,107019.0
437057101.0,76,2018-04-29,2021-04-25,126202.0
437059101.0,155,2018-04-29,2021-04-25,670572.0
438006101.0,115,2018-04-29,2021-04-25,239375.0
438009103.0,56,2018-04-29,2019-08-04,87541.0
438020101.0,125,2018-04-29,2021-04-25,79926.0
438023101.0,35,2018-04-29,2019-05-12,18248.0
438026101.0,152,2018-04-29,2021-04-25,264367.0
438029101.0,151,2018-04-29,2021-04-25,170243.0
438032101.0,133,2018-04-29,2021-04-18,143496.0
438035101.0,153,2018-04-29,2021-04-25,541051.0
438036101.0,146,2018-04-29,2021-04-25,186715.0
438038101.0,3,2018-07-08,2018-07-29,2742.0
438046101.0,52,2018-04-29,2019-12-29,95613.0
439010101.0,146,2018-04-29,2021-04-25,176119.0
439019101.0,151,2018-04-29,2021-04-25,352066.0
440002101.0,142,2018-04-29,2021-04-18,152244.0
440010101.0,16,2018-09-23,2021-04-18,25594.0
442024101.0,129,2018-05-27,2021-04-25,85678.0
442030101.0,136,2018-04-29,2021-04-25,116623.0
442032101.0,9,2018-07-01,2018-11-18,5057.0
442033101.0,65,2018-04-29,2019-08-11,66893.0
442034101.0,135,2018-04-29,2021-04-25,111330.0
442056101.0,145,2018-04-29,2021-04-25,431312.0
442058101.0,112,2018-04-29,2021-04-25,555230.0
442080101.0,102,2018-04-29,2021-01-03,163190.0
444010103.0,107,2018-04-29,2021-02-28,153320.0
444030101.0,141,2018-04-29,2021-04-25,171376.0
444032103.0,124,2018-05-06,2021-04-25,81886.0
444036101.0,147,2018-04-29,2021-04-25,188467.0
444039101.0,108,2018-04-29,2021-02-21,227242.0
444044101.0,88,2018-05-27,2021-04-25,119708.0
444045101.0,145,2018-04-29,2021-04-25,176227.0
444052101.0,138,2018-04-29,2021-04-25,157578.0
444056102.0,57,2018-04-29,2021-04-18,28639.0
444058101.0,154,2018-04-29,2021-04-25,189332.0
444060101.0,89,2018-05-06,2021-04-25,73954.0
444066101.0,95,2018-04-29,2021-03-21,105682.0
444072101.0,143,2018-04-29,2021-04-25,245488.0
444082101.0,2,2018-06-10,2018-06-17,3228.0
444084101.0,130,2018-04-29,2021-04-25,537815.0
444095101.0,91,2018-04-29,2020-04-12,95991.0
444102101.0,38,2018-04-29,2021-04-25,64608.0
444104101.0,91,2018-04-29,2021-04-18,63079.0
444113101.0,35,2018-05-06,2019-04-14,27994.0
444129101.0,83,2018-05-06,2021-01-31,75290.0
444132101.0,4,2018-08-19,2018-10-28,7216.0
444133101.0,124,2018-04-29,2021-04-25,144065.0
444134101.0,59,2018-04-29,2019-09-29,120941.0
444140101.0,153,2018-04-29,2021-04-18,189645.0
444143101.0,152,2018-05-06,2021-04-25,287967.0
444148101.0,76,2018-05-13,2021-04-25,50399.0
444153101.0,106,2018-04-29,2020-11-08,109923.0
444155101.0,113,2018-04-29,2021-04-18,82695.0
444158101.0,128,2018-04-29,2021-04-25,223394.0
444161101.0,137,2018-04-29,2021-04-25,140097.0
446010103.0,155,2018-04-29,2021-04-25,141567.0
446016101.0,65,2018-04-29,2020-09-27,96864.0
446020101.0,113,2018-04-29,2021-04-18,124833.0
446023101.0,42,2018-04-29,2019-04-21,27424.0
446026101.0,120,2018-04-29,2021-04-25,217187.0
447006101.0,108,2018-04-29,2021-04-25,208494.0
448001101.0,80,2018-04-29,2019-11-24,85805.0
448003101.0,155,2018-04-29,2021-04-25,334959.0
448006101.0,77,2018-05-27,2021-04-18,55140.0
448007101.0,14,2018-04-29,2018-07-29,9281.0
448008101.0,72,2018-04-29,2021-04-25,82249.0
449003101.0,147,2018-04-29,2021-04-18,87486.0
449010101.0,46,2018-05-27,2021-04-18,58463.0
449013101.0,100,2018-04-29,2021-04-18,105805.0
449019101.0,48,2018-04-29,2020-07-12,53230.0
449026101.0,23,2018-04-29,2018-12-23,15745.0
449028101.0,48,2018-04-29,2019-10-06,57461.0
450003101.0,106,2018-05-06,2021-03-21,200226.0
450005101.0,92,2018-04-29,2021-04-11,87163.0
450006101.0,78,2018-05-06,2021-03-21,127043.0
451001101.0,78,2018-07-08,2021-03-28,112728.0
452002101.0,29,2018-04-29,2018-12-30,31919.0
453001101.0,127,2018-04-29,2021-04-25,109790.0
458028103.0,11,2018-04-29,2018-09-09,23596.0
458037101.0,129,2018-04-29,2021-04-25,123962.0
458040101.0,149,2018-04-29,2021-04-25,165112.0
458041103.0,140,2018-04-29,2021-04-18,230889.0
458045101.0,132,2018-04-29,2021-04-25,138805.0
458049101.0,131,2018-04-29,2021-04-25,93723.0
458058101.0,102,2018-06-10,2021-04-25,100113.0
458069101.0,154,2018-04-29,2021-04-25,223548.0
458072101.0,46,2018-04-29,2019-11-03,58694.0
458073101.0,18,2018-04-29,2019-03-24,18200.0
458075101.0,9,2018-05-06,2018-09-30,13479.0
459001104.0,61,2018-04-29,2019-08-11,142637.0
460012103.0,33,2018-04-29,2019-03-24,13090.0
460019101.0,149,2018-04-29,2021-03-28,195053.0
460031101.0,154,2018-04-29,2021-04-25,419401.0
460035101.0,39,2018-06-24,2019-09-01,35916.0
461021101.0,84,2018-04-29,2021-04-25,159617.0
462010103.0,36,2018-04-29,2018-12-30,48453.0
462019101.0,114,2018-04-29,2021-04-25,233973.0
462036102.0,8,2018-05-13,2018-08-12,6125.0
462047101.0,118,2018-04-29,2021-04-25,173358.0
462048101.0,103,2018-04-29,2020-09-13,82709.0
462049101.0,123,2018-05-27,2021-04-18,178511.0
462054101.0,150,2018-04-29,2021-04-25,635343.0
463008101.0,87,2018-04-29,2021-04-25,58936.0
463023101.0,63,2018-05-13,2020-10-11,70423.0
463025101.0,69,2018-05-27,2021-04-25,116643.0
464003101.0,123,2018-04-29,2021-04-25,88331.0
464004101.0,143,2018-04-29,2021-04-25,286082.0
464033101.0,13,2018-04-29,2018-10-07,22039.0
465026101.0,19,2018-05-13,2019-01-27,48975.0
465029101.0,53,2018-04-29,2021-04-25,35045.0
465032101.0,62,2018-04-29,2019-06-30,106382.0
465035101.0,18,2018-05-13,2018-12-02,18918.0
465038101.0,141,2018-05-06,2021-04-25,228050.0
465047101.0,91,2018-04-29,2020-04-19,111378.0
465056101.0,128,2018-04-29,2021-04-25,82418.0
800000301.0,129,2018-05-06,2021-04-25,86336.0
800008701.0,138,2018-04-29,2021-04-25,225795.0
800009201.0,23,2018-04-29,2019-03-10,13776.0
800017401.0,110,2018-05-13,2021-04-25,114088.0
800029302.0,108,2018-05-06,2021-04-25,150735.0
800045501.0,153,2018-04-29,2021-04-25,105242.0
800045601.0,4,2018-04-29,2018-06-17,3947.0
800061401.0,132,2018-04-29,2021-02-14,151676.0
800068501.0,68,2018-05-27,2019-11-03,53405.0
800068801.0,88,2018-05-06,2021-03-28,80656.0
800072001.0,13,2018-05-06,2019-04-21,2323.0
800072101.0,118,2018-04-29,2021-02-28,188460.0
800073501.0,9,2018-04-29,2018-08-05,7264.0
800074501.0,122,2018-04-29,2021-04-18,123504.0
800081601.0,137,2018-04-29,2021-04-25,219033.0
800081701.0,3,2018-04-29,2018-09-30,2902.0
800082301.0,9,2018-05-06,2018-07-29,7591.0
800082701.0,110,2018-04-29,2021-04-25,100744.0
800083001.0,77,2018-05-13,2020-12-27,99131.0
800083601.0,69,2018-04-29,2021-04-04,28820.0
800089201.0,101,2018-05-27,2021-04-25,156916.0
800089801.0,154,2018-04-29,2021-04-25,472732.0
800089901.0,5,2018-04-29,2018-07-01,6250.0
800090001.0,150,2018-04-29,2021-04-25,197921.0
800095801.0,104,2018-04-29,2021-04-18,108366.0
800096001.0,140,2018-04-29,2021-04-25,157781.0
800104201.0,4,2018-05-27,2018-07-15,5786.0
800105701.0,130,2018-04-29,2021-04-18,144244.0
800110101.0,3,2018-04-29,2018-05-20,1312.0
800110501.0,142,2018-04-29,2021-04-25,328008.0
800111201.0,146,2018-04-29,2021-04-18,151503.0
800112801.0,29,2018-04-29,2019-01-27,53334.0
800114201.0,94,2018-04-29,2020-08-30,92537.0
800114301.0,35,2018-04-29,2019-02-24,42942.0
800114701.0,114,2018-04-29,2021-04-18,79075.0
800114901.0,72,2018-04-29,2021-03-28,74391.0
800115001.0,51,2018-04-29,2019-05-12,93429.0
800115101.0,20,2018-05-06,2019-11-17,6137.0
800118901.0,96,2018-05-06,2021-04-25,111598.0
800125501.0,155,2018-04-29,2021-04-25,255584.0
800125701.0,41,2018-07-01,2021-03-14,73726.0
800125801.0,59,2018-04-29,2019-11-03,100981.0
800126101.0,116,2018-04-29,2021-04-18,83269.0
800126501.0,4,2018-06-24,2018-07-15,9523.0
800126701.0,134,2018-04-29,2021-04-25,150548.0
800126801.0,95,2018-04-29,2021-04-18,55995.0
800127301.0,102,2018-04-29,2020-07-12,59053.0
800128701.0,2,2018-05-27,2018-06-10,2836.0
800128901.0,118,2018-04-29,2021-04-25,85391.0
800129401.0,101,2018-04-29,2021-04-25,86471.0
800130201.0,104,2018-05-06,2021-04-25,111601.0
800130301.0,153,2018-04-29,2021-04-25,216578.0
800132301.0,108,2018-04-29,2021-04-25,109506.0
800133101.0,91,2018-04-29,2020-10-11,117652.0
800133901.0,111,2018-04-29,2021-04-18,137642.0
800134401.0,65,2018-04-29,2020-06-14,58827.0
800134801.0,79,2018-05-27,2021-03-21,148438.0
800135501.0,145,2018-04-29,2021-04-18,263271.0
800135801.0,103,2018-05-06,2021-04-04,54178.0
800135901.0,27,2018-04-29,2019-03-24,19248.0
800136001.0,151,2018-04-29,2021-04-25,168663.0
800136301.0,135,2018-05-06,2021-04-18,272718.0
800137501.0,114,2018-04-29,2021-04-25,187419.0
800139701.0,12,2018-04-29,2018-09-30,16285.0
800139901.0,4,2018-05-27,2018-06-17,2243.0
800140301.0,111,2018-04-29,2021-01-03,89988.0
800140801.0,37,2018-08-19,2021-01-17,31457.0
800141101.0,143,2018-04-29,2021-04-25,326680.0
800142801.0,64,2018-04-29,2021-04-25,71863.0
800143001.0,3,2018-05-27,2018-06-17,2591.0
800143201.0,16,2018-04-29,2018-09-02,7001.0
800146701.0,133,2018-04-29,2021-04-25,256787.0
800146901.0,23,2018-05-06,2019-04-21,48926.0
800147001.0,137,2018-04-29,2021-04-25,327831.0
800147101.0,70,2018-04-29,2021-04-25,105139.0
800147201.0,145,2018-04-29,2021-04-25,46775.0
800147301.0,26,2018-04-29,2019-03-24,25631.0
800147801.0,101,2018-04-29,2021-04-18,142892.0
800147901.0,152,2018-04-29,2021-04-25,245817.0
800148201.0,150,2018-04-29,2021-04-25,423991.0
800148301.0,9,2018-05-27,2018-10-07,15914.0
800148501.0,121,2018-04-29,2021-04-25,160099.0
800149901.0,109,2018-04-29,2021-04-25,216953.0
800150501.0,118,2018-04-29,2021-04-18,128892.0
800150701.0,49,2018-04-29,2019-08-11,37284.0
800151101.0,89,2018-04-29,2021-04-25,46798.0
800153801.0,145,2018-04-29,2021-04-25,207717.0
800155001.0,62,2018-05-06,2020-09-13,63388.0
800155301.0,66,2018-04-29,2021-04-18,80528.0
800155801.0,7,2018-04-29,2019-01-06,13600.0
800155901.0,108,2018-04-29,2020-09-13,208562.0
800157801.0,117,2018-04-29,2021-03-28,260707.0
800158101.0,15,2018-04-29,2018-10-07,13590.0
800158501.0,119,2018-04-29,2021-04-25,96736.0
800158701.0,130,2018-04-29,2021-04-25,292673.0
800158902.0,152,2018-04-29,2021-04-25,163194.0
800159001.0,86,2018-04-29,2021-04-18,180814.0
800159601.0,56,2018-04-29,2021-03-28,68796.0
800159701.0,156,2018-04-29,2021-04-25,300245.0
800160101.0,114,2018-04-29,2021-04-25,167520.0
800160301.0,115,2018-05-06,2021-04-18,195302.0
800160401.0,93,2018-04-29,2021-02-28,186172.0
800160501.0,93,2018-04-29,2021-04-25,95559.0
800161101.0,147,2018-04-29,2021-04-25,198309.0
800161201.0,156,2018-04-29,2021-04-25,521183.0
800161601.0,153,2018-05-06,2021-04-18,173983.0
800162401.0,156,2018-04-29,2021-04-25,269764.0
800167001.0,24,2018-04-29,2021-04-25,52247.0
800167101.0,104,2018-04-29,2021-04-25,146357.0
800168601.0,27,2018-04-29,2018-12-02,31285.0
800168801.0,47,2018-05-06,2019-07-07,33121.0
800168901.0,81,2018-04-29,2021-04-25,67001.0
800169001.0,95,2018-04-29,2021-04-18,52023.0
800169201.0,71,2018-04-29,2020-02-23,112663.0
800169401.0,58,2018-06-24,2021-04-25,21683.0
800170101.0,45,2018-04-29,2021-01-24,48720.0
800170401.0,153,2018-04-29,2021-04-25,290719.0
800170601.0,118,2018-04-29,2021-04-18,61827.0
800170901.0,72,2018-04-29,2020-09-06,48879.0
800171001.0,6,2018-05-06,2018-08-05,4398.0
800171101.0,107,2018-04-29,2021-04-25,63204.0
800171401.0,5,2018-05-27,2018-07-15,7884.0
800173501.0,103,2018-05-06,2021-04-25,217672.0
800174501.0,142,2018-04-29,2021-04-25,177369.0
800174901.0,58,2018-04-29,2021-02-21,48478.0
800175001.0,101,2018-04-29,2021-04-25,223449.0
800175501.0,125,2018-04-29,2021-04-25,137052.0
800175801.0,107,2018-04-29,2021-04-18,73669.0
800177101.0,121,2018-04-29,2021-04-18,280272.0
800177201.0,14,2018-04-29,2019-04-14,21206.0
800177301.0,145,2018-04-29,2021-04-25,469333.0
800177401.0,142,2018-04-29,2021-04-18,346695.0
800177501.0,154,2018-04-29,2021-04-25,686847.0
800177901.0,63,2018-05-06,2020-10-11,211284.0
800179001.0,148,2018-04-29,2021-04-25,164653.0
800179601.0,143,2018-04-29,2021-04-25,240603.0
800180001.0,141,2018-04-29,2021-04-25,240687.0
800180201.0,135,2018-04-29,2021-04-25,264214.0
800180401.0,72,2018-04-29,2020-09-13,60713.0
800180601.0,126,2018-04-29,2021-04-25,161702.0
800181001.0,140,2018-04-29,2021-04-25,77218.0
800181801.0,123,2018-05-06,2021-04-25,83205.0
800183401.0,85,2018-05-27,2021-04-18,122931.0
800183501.0,11,2018-04-29,2018-07-29,5601.0
800184001.0,113,2018-04-29,2020-12-20,100497.0
800184101.0,37,2018-04-29,2020-05-10,55686.0
800184201.0,122,2018-04-29,2021-04-25,64639.0
800184301.0,65,2018-05-06,2021-03-28,62376.0
800184401.0,103,2018-04-29,2020-07-12,186862.0
800184801.0,111,2018-04-29,2021-04-18,58980.0
800184901.0,156,2018-04-29,2021-04-25,176557.0
800185001.0,92,2018-04-29,2020-03-22,390097.0
800185101.0,47,2018-04-29,2019-12-01,43007.0
800185301.0,38,2018-04-29,2020-06-21,27316.0
800185401.0,75,2018-05-13,2021-04-18,94745.0
800185601.0,87,2018-05-20,2021-04-25,139253.0
800185801.0,2,2018-05-27,2018-06-03,2085.0
800186001.0,96,2018-04-29,2021-04-18,51070.0
800186201.0,149,2018-04-29,2021-04-25,169910.0
800188901.0,75,2018-04-29,2019-10-06,96638.0
800189201.0,108,2018-04-29,2021-04-18,93337.0
800189301.0,2,2018-04-29,2018-05-06,2344.0
800189401.0,37,2018-05-27,2020-10-04,64896.0
800189501.0,72,2018-04-29,2020-08-09,139160.0
800189601.0,2,2018-05-27,2018-06-10,2488.0
800189801.0,51,2018-04-29,2021-02-28,66533.0
800190601.0,111,2018-04-29,2021-04-18,60213.0
800194001.0,16,2018-04-29,2019-06-02,24245.0
800194601.0,141,2018-04-29,2021-04-18,475710.0
800194701.0,27,2018-04-29,2019-01-27,33304.0
800195401.0,28,2018-04-29,2018-11-04,58531.0
800195701.0,120,2018-04-29,2021-04-25,143968.0
800196301.0,137,2018-04-29,2021-04-25,91999.0
800196701.0,29,2018-04-29,2019-08-04,21420.0
800197401.0,146,2018-04-29,2021-04-25,308001.0
800198101.0,142,2018-04-29,2021-04-25,229140.0
800200501.0,121,2018-04-29,2021-04-11,118929.0
800201001.0,34,2018-05-06,2019-02-24,82104.0
800201101.0,133,2018-04-29,2021-04-25,157206.0
800201201.0,89,2018-05-06,2021-04-25,106856.0
800201301.0,38,2018-05-27,2019-04-14,44833.0
800201501.0,114,2018-04-29,2021-04-25,140039.0
800201801.0,137,2018-04-29,2021-04-25,58345.0
800202101.0,143,2018-04-29,2021-03-28,284382.0
800202301.0,139,2018-04-29,2021-04-25,588816.0
800202401.0,44,2018-05-27,2020-10-11,31104.0
800202501.0,83,2018-04-29,2021-04-25,80067.0
800202601.0,154,2018-04-29,2021-04-25,372498.0
800203001.0,52,2018-04-29,2019-11-24,30799.0
800203101.0,81,2018-04-29,2021-04-25,87555.0
800203201.0,132,2018-04-29,2021-04-25,104602.0
800203301.0,154,2018-04-29,2021-04-25,187385.0
800203401.0,23,2018-09-16,2021-04-25,31513.0
800203601.0,80,2018-04-29,2021-04-25,44164.0
800203901.0,148,2018-04-29,2021-04-25,344430.0
800205701.0,145,2018-04-29,2021-04-25,224314.0
800206101.0,133,2018-04-29,2021-04-25,120846.0
800207501.0,32,2018-04-29,2019-10-06,17611.0
800207801.0,62,2018-04-29,2019-12-29,29001.0
800208501.0,131,2018-05-06,2021-04-25,144077.0
800209001.0,119,2018-04-29,2021-03-28,230544.0
800209201.0,60,2018-04-29,2020-10-11,42992.0
800209701.0,119,2018-04-29,2021-04-25,146994.0
800209801.0,110,2018-05-06,2021-03-28,172619.0
800209901.0,145,2018-04-29,2021-04-25,269342.0
800210301.0,104,2018-04-29,2021-04-25,181390.0
800210701.0,65,2018-04-29,2021-03-28,44131.0
800213201.0,6,2018-04-29,2018-07-08,5672.0
800213501.0,103,2018-05-13,2021-04-25,104892.0
800214401.0,156,2018-04-29,2021-04-25,751653.0
800214501.0,155,2018-04-29,2021-04-25,443326.0
800217901.0,103,2018-04-29,2021-04-25,135372.0
800218201.0,26,2018-07-08,2021-02-28,62109.0
800218301.0,24,2018-04-29,2018-12-02,24247.0
800218401.0,78,2018-06-03,2020-12-27,109730.0
800218501.0,91,2018-04-29,2020-01-26,85788.0
800218601.0,4,2018-08-19,2018-12-30,4564.0
800219701.0,138,2018-04-29,2021-04-25,123212.0
800219901.0,103,2018-04-29,2020-06-14,210780.0
800220501.0,135,2018-04-29,2021-04-25,111278.0
800220901.0,123,2018-04-29,2021-03-28,141980.0
800221001.0,132,2018-04-29,2021-04-25,144184.0
800224401.0,130,2018-04-29,2021-04-25,96651.0
800224701.0,88,2018-04-29,2020-01-19,189734.0
800226301.0,8,2018-04-29,2018-06-17,6423.0
800227101.0,114,2018-04-29,2021-04-25,102541.0
800228101.0,7,2018-06-10,2018-08-12,4299.0
800228601.0,13,2018-05-06,2018-09-02,16895.0
800228701.0,154,2018-04-29,2021-04-25,196703.0
800236101.0,149,2018-05-06,2021-04-25,293352.0
800236401.0,109,2018-04-29,2021-04-25,81172.0
800236901.0,72,2018-04-29,2019-11-03,135967.0
800237101.0,31,2018-04-29,2019-02-17,25869.0
800237201.0,137,2018-05-06,2021-04-25,220790.0
800237501.0,4,2018-04-29,2018-06-03,27995.0
800239301.0,42,2018-04-29,2019-05-19,64602.0
800241001.0,78,2018-04-29,2019-10-27,121869.0
800241601.0,143,2018-04-29,2021-04-25,82965.0
800241701.0,8,2018-06-03,2018-09-02,17969.0
800242001.0,90,2018-04-29,2020-08-16,142944.0
800245101.0,3,2019-04-28,2019-05-12,4805.0
800245201.0,55,2018-04-29,2021-04-25,88144.0
800245301.0,32,2018-04-29,2019-01-20,37128.0
800245801.0,20,2018-05-27,2019-07-07,24340.0
800245901.0,90,2018-05-06,2021-04-25,111101.0
800246001.0,65,2018-04-29,2020-03-22,61759.0
800248001.0,148,2018-04-29,2021-04-18,324952.0
800248701.0,7,2018-04-29,2018-07-29,14517.0
800249801.0,112,2018-05-06,2021-03-28,208262.0
800253201.0,59,2018-04-29,2021-04-11,58150.0
800254801.0,6,2018-04-29,2018-06-17,4551.0
800255001.0,49,2018-04-29,2019-06-16,22407.0
800257301.0,12,2018-04-29,2018-07-15,7482.0
800257601.0,152,2018-04-29,2021-04-25,511683.0
800258101.0,125,2018-04-29,2021-04-25,120578.0
800258301.0,115,2018-04-29,2021-04-25,71641.0
800259701.0,142,2018-04-29,2021-04-25,300686.0
800264101.0,118,2018-04-29,2021-04-25,204400.0
800264301.0,53,2018-05-13,2021-03-21,42003.0
800265701.0,28,2018-04-29,2019-06-02,30964.0
800266101.0,12,2018-04-29,2018-09-09,15256.0
