,Panel ID,CaloriesCalc,Date,DailyConsumption,ID,BMI,Ethnicity,Strata,Location,Lifestage,#HH,Income,Pax
619,204062101.0,1700011.0,110,2207.8064935064936,204062101.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
620,204064101.0,3639631.0,110,4726.793506493506,204064101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
621,204074101.0,2542749.0,125,2905.998857142857,204074101.0,Over Weight,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
622,204075101.0,2250480.0,95,3384.1804511278197,204075101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
623,204076101.0,1963086.0,65,4314.474725274725,204076101.0,Healthy,Others,Urban,Central,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
624,204090101.0,2547963.0,152,2394.7020676691727,204090101.0,Over Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
625,204091101.0,1205990.0,148,1164.0830115830115,204091101.0,Healthy,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
626,204100101.0,163565.0,8,2920.8035714285716,204100101.0,Under Weight,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
627,204106101.0,1506666.1,115,1871.6349068322982,204106101.0,Healthy,Chinese,Urban,Central,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
628,205002101.0,2391034.0,103,3316.2746185852984,205002101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
629,205005101.0,3816909.0,82,1108.2778745644598,205005101.0,Over Weight,Malay,Urban,Central,Nesting Families,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
630,205006101.0,2641102.0,97,3889.693667157585,205006101.0,Over Weight,Malay,Urban,Central,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
631,205007101.0,1840364.0,123,2137.4727061556327,205007101.0,Healthy,Malay,Urban,Central,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
632,205017101.0,1588448.0,99,2292.132756132756,205017101.0,Healthy,Malay,Urban,Central,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
633,205040101.0,261323.0,16,2333.2410714285716,205040101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
634,205041101.0,224671.0,58,553.3768472906404,205041101.0,Over Weight,Malay,Urban,Central,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
635,205049101.0,4471487.0,142,4498.47786720322,205049101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,6+ Member HH,>RM7999 (High),6.0
636,205072101.0,889239.5,108,1176.242724867725,205072101.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
637,205088101.0,480041.0,91,753.5965463108321,205088101.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
638,205110101.0,2159317.0,115,2682.3813664596273,205110101.0,Over Weight,Others,Urban,Central,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
639,205112101.0,2199244.0,144,2181.7896825396824,205112101.0,Over Weight,Others,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
640,205113101.0,1493730.0,84,2540.3571428571427,205113101.0,Under Weight,Others,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
641,206001101.0,549345.0,36,2179.940476190476,206001101.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
642,206013101.0,877986.0,112,1119.8801020408164,206013101.0,Over Weight,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
643,206016101.0,823953.0,109,1079.8859764089123,206016101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
644,206027101.0,1872816.0,138,1938.7329192546583,206027101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,>RM7999 (High),2.0
645,206034101.0,538067.0,96,800.6949404761905,206034101.0,Over Weight,Malay,Urban,Central,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
646,206035101.0,2234492.5,56,5700.235969387754,206035101.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
647,206036101.0,1485587.0,132,1607.7781385281385,206036101.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
648,206041101.0,3622652.0,153,3382.4948646125117,206041101.0,Over Weight,Others,Urban,Central,Teens Aches,6+ Member HH,RM5000-RM7999 (Mid High),6.0
649,206044101.0,1164616.0,44,3781.2207792207796,206044101.0,Over Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
650,206050101.0,363844.0,17,3057.512605042017,206050101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
651,206054101.0,2855052.0,99,4119.844155844156,206054101.0,Obese,Others,Urban,Central,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
652,206056101.0,3434809.0,144,3407.548611111111,206056101.0,Over Weight,Chinese,Urban,Central,Yankys/Matured Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
653,206068101.0,526303.0,51,1474.2380952380952,206068101.0,Healthy,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
654,206073101.0,2642505.0,131,2881.6848418756817,206073101.0,Obese,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
655,206077101.0,771685.0,49,2249.810495626822,206077101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
656,206079101.0,782929.7,88,1270.9897727272726,206079101.0,Healthy,Chinese,Urban,Central,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
657,206085101.0,2440595.0,107,3258.47129506008,206085101.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
658,206089101.0,5930647.0,148,5724.562741312741,206089101.0,Obese,Malay,Urban,Central,Nesting Families,4-5 Member HH,<RM2000 (Low),4.0
659,206092101.0,1257600.0,155,1159.078341013825,206092101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
660,206096101.0,4428589.0,156,4055.4844322344325,206096101.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
661,206102101.0,3693437.0,106,4977.6778975741245,206102101.0,Over Weight,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
662,206103101.0,2139757.0,113,2705.128950695322,206103101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
663,206111101.0,1232741.0,151,1166.2639545884579,206111101.0,Under Weight,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
664,207008103.0,1983926.0,89,3184.4719101123596,207008103.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
665,207013101.0,1056136.0,80,1885.957142857143,207013101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
666,207015101.0,1483384.0,136,1558.1764705882354,207015101.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
667,207018101.0,996903.0,134,1062.7963752665244,207018101.0,Over Weight,Chinese,Urban,Central,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
668,207024101.0,629451.0,49,1835.134110787172,207024101.0,Over Weight,Malay,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
669,207033102.0,1918840.0,48,5710.833333333334,207033102.0,Healthy,Malay,Urban,Central,Teens Aches,6+ Member HH,>RM7999 (High),6.0
670,207034101.0,2620534.0,90,4159.577777777778,207034101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
671,207035101.0,2125233.0,62,4896.850230414747,207035101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
672,207040102.0,2032966.0,118,2461.217917675545,207040102.0,Healthy,Malay,Urban,Central,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
673,207045101.0,684563.0,69,1417.3146997929605,207045101.0,Healthy,Malay,Urban,Central,Nesting Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
674,207048101.0,3565128.0,144,3536.833333333333,207048101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
675,207049101.0,1078617.0,56,2751.573979591837,207049101.0,Under Weight,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
676,209004101.0,1263614.0,89,2028.2728731942213,209004101.0,Over Weight,Malay,Urban,Central,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
677,209010101.0,1271558.0,131,1386.649945474373,209010101.0,Over Weight,Malay,Urban,Central,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
678,209014102.0,4393260.0,141,4451.12462006079,209014102.0,Over Weight,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
679,209032101.0,1190345.0,138,1232.2412008281574,209032101.0,Healthy,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
680,209053101.0,383047.0,96,570.0104166666666,209053101.0,Healthy,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,>RM7999 (High),2.0
681,209055101.0,1127547.0,40,4026.953571428571,209055101.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
682,209062101.0,564934.0,52,1552.0164835164835,209062101.0,Healthy,Malay,Urban,Central,Teens Aches,1-3 Member HH,<RM2000 (Low),2.0
683,209066101.0,560522.0,88,909.9383116883117,209066101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
684,209069101.0,2584558.0,142,2600.158953722334,209069101.0,Under Weight,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
685,209070101.0,924311.0,30,4401.480952380952,209070101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,>RM7999 (High),4.0
686,209085101.0,110058.0,58,271.07881773399015,209085101.0,Under Weight,Chinese,Urban,Central,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
687,210001101.0,2770658.0,154,2570.1836734693875,210001101.0,Over Weight,Malay,Urban,Central,Yankys/Matured Families,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
688,210008101.0,159366.0,13,1751.2747252747251,210008101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,>RM7999 (High),2.0
689,210012101.0,1049194.0,121,1238.7178276269185,210012101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
690,210016101.0,1474535.0,129,1632.9291251384275,210016101.0,Healthy,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
691,210032101.0,1024028.0,134,1091.7142857142858,210032101.0,Healthy,Chinese,Urban,Central,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
692,210043101.0,4597132.0,87,3774.328407224959,210043101.0,Over Weight,Malay,Urban,Central,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
693,210044101.0,2667430.0,128,2977.042410714286,210044101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,<RM2000 (Low),4.0
694,210050101.0,1472028.0,124,1695.884792626728,210050101.0,Obese,Malay,Urban,Central,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
695,210064101.0,1360512.0,147,1322.1690962099126,210064101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
696,210070101.0,1581374.0,105,2151.5292517006806,210070101.0,Over Weight,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
697,210083101.0,812992.7,58,2002.4450738916255,210083101.0,Under Weight,Others,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
698,210097101.0,613604.0,105,834.83537414966,210097101.0,Healthy,Malay,Urban,Central,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
699,211005101.0,2434301.7,102,3409.3861344537813,211005101.0,Over Weight,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
700,211013103.0,2658417.0,149,2548.8178331735376,211013103.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
701,211017101.0,934236.0,57,2341.4436090225563,211017101.0,Healthy,Malay,Urban,Central,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
702,211041101.0,4574343.4,143,4569.773626373627,211041101.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
703,211043101.0,1899732.0,115,2359.9155279503107,211043101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
704,211046101.0,1462765.0,153,1365.7936507936506,211046101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
705,211048101.0,980243.0,41,3415.4808362369336,211048101.0,Obese,Malay,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
706,211061101.0,946655.2,62,2181.2331797235024,211061101.0,Healthy,Malay,Urban,Central,Teens Aches,1-3 Member HH,RM2000-RM2999 (Low High),2.0
707,211067101.0,149500.0,2,2669.6428571428573,211067101.0,Under Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
708,211069101.0,1045969.0,119,1255.6650660264106,211069101.0,Obese,Others,Urban,Central,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
709,211073101.0,3330377.9,134,3550.509488272921,211073101.0,Over Weight,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
710,211074101.0,919826.0,113,1162.8647281921617,211074101.0,Under Weight,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
711,211075102.0,58764.0,3,2798.285714285714,211075102.0,Under Weight,Others,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
712,211094101.0,2426567.0,156,2222.1309523809523,211094101.0,Obese,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
713,211096101.0,2240794.0,151,2119.9564806054873,211096101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
714,212016101.0,2047998.0,122,2398.1241217798597,212016101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
715,212019103.0,1581646.0,147,1537.0709426627795,212019103.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
716,212036101.0,92721.0,26,509.45604395604397,212036101.0,Healthy,Chinese,Urban,Central,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
717,212038101.0,1247093.0,123,1448.4239256678281,212038101.0,Over Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
718,212044101.0,3546768.0,128,3958.4464285714284,212044101.0,Healthy,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
719,212050101.0,227915.0,18,1808.8492063492065,212050101.0,Under Weight,Chinese,Urban,Central,Teens Aches,6+ Member HH,RM5000-RM7999 (Mid High),6.0
720,212065101.0,3902176.0,155,3596.4755760368666,212065101.0,Under Weight,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
721,212070101.0,324283.0,21,2206.006802721088,212070101.0,Obese,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
722,212072101.0,445549.0,46,1383.6925465838508,212072101.0,Under Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
723,213003101.0,3293298.0,134,3510.9786780383797,213003101.0,Over Weight,Malay,Urban,Central,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
724,213006101.0,4039483.0,135,4274.585185185185,213006101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
725,213013101.0,810372.0,41,2823.595818815331,213013101.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
726,214002101.0,73709.0,16,658.1160714285714,214002101.0,Healthy,Malay,Urban,Central,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
727,214003101.0,1455937.0,146,1424.5958904109589,214003101.0,Over Weight,Others,Urban,Central,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
728,214009101.0,988915.0,102,1385.035014005602,214009101.0,Over Weight,Others,Urban,Central,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
729,214016101.0,2242816.0,136,2355.8991596638657,214016101.0,Healthy,Others,Urban,Central,Teens Aches,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
730,214018101.0,1457851.0,71,2933.3018108651913,214018101.0,Obese,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
731,214024101.0,865147.0,113,1093.7383059418457,214024101.0,Healthy,Chinese,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
732,214025101.0,67837.0,2,4845.5,214025101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
733,214040101.0,1525555.0,41,5315.522648083624,214040101.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,4-5 Member HH,RM2000-RM2999 (Low High),4.0
734,214044101.0,2986483.0,150,2844.2695238095234,214044101.0,Under Weight,Others,Urban,Central,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
735,214048101.0,3037173.0,122,3556.4086651053867,214048101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
736,217007101.0,1346581.0,40,4809.217857142858,217007101.0,Obese,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
737,217008101.0,127824.0,8,2282.5714285714284,217008101.0,Over Weight,Malay,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
738,217016103.0,846061.0,61,1981.4074941451993,217016103.0,Over Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
739,217017101.0,1280974.0,131,1396.9182115594328,217017101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
740,217018101.0,1720438.0,118,2082.854721549637,217018101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
741,217027101.0,463299.7,53,1248.7862533692721,217027101.0,Over Weight,Chinese,Urban,Central,Nesting Families,1-3 Member HH,>RM7999 (High),2.0
742,217030101.0,1515440.8,127,1704.6578177727786,217030101.0,Over Weight,Malay,Urban,Central,Nesting Families,1-3 Member HH,>RM7999 (High),2.0
743,219008101.0,874817.0,38,3288.785714285714,219008101.0,Healthy,Malay,Urban,Central,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
744,219010101.0,2544155.5,107,3396.7363150867823,219010101.0,Obese,Others,Urban,Central,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
745,219012101.0,1305086.0,127,1468.0382452193476,219012101.0,Over Weight,Chinese,Urban,Central,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
746,219015101.0,262180.0,36,1040.3968253968253,219015101.0,Healthy,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
747,219018101.0,100242.0,29,493.8029556650246,219018101.0,Over Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
748,219021101.0,4521012.0,146,4423.690802348337,219021101.0,Healthy,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
749,219023101.0,781650.0,125,893.3142857142857,219023101.0,Obese,Malay,Urban,Central,Yankys/Matured Families,1-3 Member HH,>RM7999 (High),2.0
750,219031101.0,3181278.0,130,3495.90989010989,219031101.0,Healthy,Chinese,Urban,Central,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
751,219036101.0,1257737.0,122,1472.7599531615924,219036101.0,Healthy,Chinese,Urban,Central,Nesting Families,4-5 Member HH,>RM7999 (High),4.0
752,219037101.0,2659348.0,109,3485.3840104849282,219037101.0,Over Weight,Malay,Urban,Central,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
753,219045101.0,3303831.8,156,3025.486996336996,219045101.0,Under Weight,Chinese,Urban,Central,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
754,219054101.0,3356299.0,121,3962.5726092089726,219054101.0,Healthy,Chinese,Urban,Central,Teens Aches,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
